"Year","State","mk1","mk2","measure","other","type","chem_name","chem_index","Value"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / APPLICATION","AVG","INSECTICIDE","BETA-CYFLUTHRIN","118831","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / APPLICATION","AVG","INSECTICIDE","ETHYL (2E;4Z)-DECADIENOATE","144022","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / APPLICATION","AVG","INSECTICIDE","OXAMYL","103801","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / APPLICATION","AVG","OTHER","CUPRAMMONIUM ACETATE","36011","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / APPLICATION","AVG","OTHER","DODECADIEN-1-OL","129028","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / APPLICATION","AVG","OTHER","FLUENSULFONE","50410","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / APPLICATION","AVG","OTHER","GIBBERELLIC ACID","43801","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / YEAR","AVG","FUNGICIDE","OXATHIAPIPROLIN","128111","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / YEAR","AVG","FUNGICIDE","PYRIOFENONE","28828","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / YEAR","AVG","FUNGICIDE","ZOXAMIDE","101702","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / YEAR","AVG","HERBICIDE","METSULFURON-METHYL","122010","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / YEAR","AVG","HERBICIDE","PENOXSULAM","119031","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / YEAR","AVG","HERBICIDE","S-METOLACHLOR","108800","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / YEAR","AVG","INSECTICIDE","BETA-CYFLUTHRIN","118831","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / YEAR","AVG","INSECTICIDE","ETHYL (2E;4Z)-DECADIENOATE","144022","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / YEAR","AVG","INSECTICIDE","OXAMYL","103801","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / YEAR","AVG","OTHER","CUPRAMMONIUM ACETATE","36011","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / YEAR","AVG","OTHER","DODECADIEN-1-OL","129028","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / YEAR","AVG","OTHER","FLUENSULFONE","50410","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"LB / ACRE / YEAR","AVG","OTHER","GIBBERELLIC ACID","43801","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"NUMBER","AVG","FUNGICIDE","OXATHIAPIPROLIN","128111","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"NUMBER","AVG","FUNGICIDE","PYRIOFENONE","28828","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"NUMBER","AVG","FUNGICIDE","ZOXAMIDE","101702","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"NUMBER","AVG","HERBICIDE","METSULFURON-METHYL","122010","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"NUMBER","AVG","HERBICIDE","PENOXSULAM","119031","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"NUMBER","AVG","HERBICIDE","S-METOLACHLOR","108800","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"NUMBER","AVG","INSECTICIDE","BETA-CYFLUTHRIN","118831","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"NUMBER","AVG","INSECTICIDE","ETHYL (2E;4Z)-DECADIENOATE","144022","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"NUMBER","AVG","INSECTICIDE","OXAMYL","103801","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"NUMBER","AVG","OTHER","CUPRAMMONIUM ACETATE","36011","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"NUMBER","AVG","OTHER","DODECADIEN-1-OL","129028","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"NUMBER","AVG","OTHER","FLUENSULFONE","50410","(D)"
2023,"FLORIDA","APPLICATIONS",NA,"NUMBER","AVG","OTHER","GIBBERELLIC ACID","43801","(D)"
2023,"FLORIDA","TREATED",NA,"PCT OF AREA BEARING","AVG","FUNGICIDE","OXATHIAPIPROLIN","128111","(D)"
2023,"FLORIDA","TREATED",NA,"PCT OF AREA BEARING","AVG","FUNGICIDE","PYRIOFENONE","28828","(D)"
2023,"FLORIDA","TREATED",NA,"PCT OF AREA BEARING","AVG","FUNGICIDE","ZOXAMIDE","101702","(D)"
2023,"FLORIDA","TREATED",NA,"PCT OF AREA BEARING","AVG","HERBICIDE","METSULFURON-METHYL","122010","(D)"
2023,"FLORIDA","TREATED",NA,"PCT OF AREA BEARING","AVG","HERBICIDE","PENOXSULAM","119031","(D)"
2023,"FLORIDA","TREATED",NA,"PCT OF AREA BEARING","AVG","HERBICIDE","S-METOLACHLOR","108800","(D)"
2023,"FLORIDA","TREATED",NA,"PCT OF AREA BEARING","AVG","INSECTICIDE","BETA-CYFLUTHRIN","118831","(D)"
2023,"FLORIDA","TREATED",NA,"PCT OF AREA BEARING","AVG","INSECTICIDE","ETHYL (2E;4Z)-DECADIENOATE","144022","(D)"
2023,"FLORIDA","TREATED",NA,"PCT OF AREA BEARING","AVG","INSECTICIDE","OXAMYL","103801","(D)"
2023,"FLORIDA","TREATED",NA,"PCT OF AREA BEARING","AVG","OTHER","CUPRAMMONIUM ACETATE","36011","(D)"
2023,"FLORIDA","TREATED",NA,"PCT OF AREA BEARING","AVG","OTHER","DODECADIEN-1-OL","129028","(D)"
2023,"FLORIDA","TREATED",NA,"PCT OF AREA BEARING","AVG","OTHER","FLUENSULFONE","50410","(D)"
2023,"FLORIDA","TREATED",NA,"PCT OF AREA BEARING","AVG","OTHER","GIBBERELLIC ACID","43801","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","AZOXYSTROBIN","128810","100"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727","16489","(NA)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","BOSCALID","128008","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","CAPTAN","81301","144,000"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","CHLOROTHALONIL","81901","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","COPPER CHLORIDE HYD.","23501","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","COPPER HYDROXIDE","23401","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","CYFLUFENAMID","555550","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","CYMOXANIL","129106","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","CYPRODINIL","288202","9,700"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","DIFENOCONAZOLE","128847","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","FAMOXADONE","113202","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","FENHEXAMID","90209","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","FLUDIOXONIL","71503","6,100"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","FLUOPYRAM","80302","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","FLUXAPYROXAD","138009","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","FOSETYL-AL","123301","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","IPRODIONE","109801","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","ISOFETAMID","270000","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","MANCOZEB","14504","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","MEFENOXAM","113502","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","MONO-POTASSIUM SALT","76416","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","PENTHIOPYRAD","90112","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","PROPICONAZOLE","122101","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","PYDIFLUMETOFEN","90110","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","PYRACLOSTROBIN","99100","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","PYRIMETHANIL","288201","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","SULFUR","77501","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","TETRACONAZOLE","120603","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","THIOPHANATE-METHYL","102001","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","THIRAM","79801","112,100"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","TOTAL",NA,"302,700"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","TRIFLUMIZOLE","128879","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","2,4-D, DIMETH. SALT","30019","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","CLETHODIM","121011","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","FLUMIOXAZIN","129034","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","GLYPHOSATE ISO. SALT","103601","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","PARAQUAT","61601","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","TOTAL",NA,"9,900"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","ABAMECTIN","122804","100"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","ACETAMIPRID","99050","500"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BIFENAZATE","586","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BIFENTHRIN","128825","100"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BT KURSTAKI ABTS-351","6522","(NA)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CHLORANTRANILIPROLE","90100","400"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CYANTRANILIPROLE","90098","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","DIAZINON","57801","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","FENPROPATHRIN","127901","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","FLUPYRADIFURONE","122304","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","HEXYTHIAZOX","128849","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","IMIDACLOPRID","129099","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","LAMBDA-CYHALOTHRIN","128897","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","MALATHION","57701","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","METHOMYL","90301","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","NALED","34401","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","NOVALURON","124002","1,500"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","PIPERONYL BUTOXIDE","67501","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","PYRETHRINS","69001","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","SPINETORAM","110007","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","SPINOSAD","110003","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","SULFOXAFLOR","5210","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","THIAMETHOXAM","60109","400"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","TOTAL",NA,"12,300"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"OTHER","CYTOKININS","116801","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"OTHER","FLUTRIAFOL","128940","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"OTHER","INDOLEBUTYRIC ACID","46701","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"OTHER","METAM-POTASSIUM","39002","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009","6800","(NA)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB",NA,"OTHER","TOTAL",NA,"5,100"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","AZOXYSTROBIN","128810","0.151"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727","16489","(NA)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","BOSCALID","128008","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","CAPTAN","81301","2.012"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","CHLOROTHALONIL","81901","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","COPPER CHLORIDE HYD.","23501","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","COPPER HYDROXIDE","23401","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","CYFLUFENAMID","555550","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","CYMOXANIL","129106","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","CYPRODINIL","288202","0.244"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","DIFENOCONAZOLE","128847","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","FAMOXADONE","113202","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","FENHEXAMID","90209","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUDIOXONIL","71503","0.152"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUOPYRAM","80302","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUXAPYROXAD","138009","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","FOSETYL-AL","123301","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","IPRODIONE","109801","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","ISOFETAMID","270000","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","MANCOZEB","14504","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","MEFENOXAM","113502","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","MONO-POTASSIUM SALT","76416","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","PENTHIOPYRAD","90112","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","PROPICONAZOLE","122101","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYDIFLUMETOFEN","90110","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYRACLOSTROBIN","99100","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYRIMETHANIL","288201","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","SULFUR","77501","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","TETRACONAZOLE","120603","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","THIRAM","79801","2.156"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","TRIFLUMIZOLE","128879","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","2,4-D, DIMETH. SALT","30019","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","CLETHODIM","121011","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","FLUMIOXAZIN","129034","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","GLYPHOSATE ISO. SALT","103601","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","PARAQUAT","61601","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","ABAMECTIN","122804","0.031"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","ACETAMIPRID","99050","0.144"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","BIFENAZATE","586","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","BIFENTHRIN","128825","0.117"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","BT KURSTAKI ABTS-351","6522","(NA)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","CHLORANTRANILIPROLE","90100","0.054"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","CYANTRANILIPROLE","90098","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","DIAZINON","57801","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","FENPROPATHRIN","127901","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","FLUPYRADIFURONE","122304","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","HEXYTHIAZOX","128849","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","IMIDACLOPRID","129099","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","LAMBDA-CYHALOTHRIN","128897","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","MALATHION","57701","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","METHOMYL","90301","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","NALED","34401","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","NOVALURON","124002","0.077"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","PIPERONYL BUTOXIDE","67501","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","PYRETHRINS","69001","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","SPINETORAM","110007","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","SPINOSAD","110003","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","SULFOXAFLOR","5210","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","THIAMETHOXAM","60109","0.058"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","CYTOKININS","116801","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","FLUTRIAFOL","128940","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","INDOLEBUTYRIC ACID","46701","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","METAM-POTASSIUM","39002","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009","6800","(NA)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","AZOXYSTROBIN","128810","0.214"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFAC F727","16489","(NA)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","BOSCALID","128008","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","CAPTAN","81301","10.509"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","CHLOROTHALONIL","81901","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","COPPER CHLORIDE HYD.","23501","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","COPPER HYDROXIDE","23401","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","CYFLUFENAMID","555550","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","CYMOXANIL","129106","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","CYPRODINIL","288202","0.756"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","DIFENOCONAZOLE","128847","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","FAMOXADONE","113202","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","FENHEXAMID","90209","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","FLUDIOXONIL","71503","0.47"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","FLUOPYRAM","80302","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","FLUXAPYROXAD","138009","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","FOSETYL-AL","123301","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","IPRODIONE","109801","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","ISOFETAMID","270000","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","MANCOZEB","14504","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","MEFENOXAM","113502","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","MONO-POTASSIUM SALT","76416","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","PENTHIOPYRAD","90112","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","PROPICONAZOLE","122101","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","PYDIFLUMETOFEN","90110","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","PYRACLOSTROBIN","99100","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","PYRIMETHANIL","288201","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","SULFUR","77501","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","TETRACONAZOLE","120603","(D)"
2023,"FLORIDA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001","(D)"
